Wall time,Step,Value
1643647590.704453,0,0.10805084556341171
1643647594.945496,1,0.07990314811468124
1643647599.186681,2,0.1071428582072258
1643647603.40747,3,0.12953995168209076
1643647612.239502,4,0.11228813230991364
1643647616.596666,5,0.13347457349300385
1643647620.804027,6,0.12621065974235535
1643647625.087186,7,0.19763922691345215
1643647629.430141,8,0.2621065378189087
1643647633.730955,9,0.31295400857925415
1643647637.971304,10,0.38347458839416504
1643647642.222524,11,0.4101089537143707
1643647646.547018,12,0.42978209257125854
1643647650.795449,13,0.47760289907455444
1643647655.048426,14,0.4888014495372772
1643647659.329897,15,0.5078692436218262
1643647663.594868,16,0.5457021594047546
1643647667.917528,17,0.5559927225112915
1643647672.141374,18,0.5802057981491089
1643647676.342742,19,0.6004842519760132
1643647680.596276,20,0.6150121092796326
1643647684.840164,21,0.6504237055778503
1643647689.241165,22,0.6595036387443542
1643647693.600264,23,0.6815980672836304
1643647697.913974,24,0.7030871510505676
1643647702.156406,25,0.7451573610305786
1643647706.466903,26,0.7297215461730957
1643647710.685162,27,0.8065980672836304
1643647714.943566,28,0.801755428314209
1643647719.22017,29,0.8483656048774719
1643647723.561454,30,0.7896488904953003
1643647727.818855,31,0.8423123359680176
1643647732.070734,32,0.8072034120559692
1643647736.327458,33,0.8429176807403564
1643647740.56848,34,0.894370436668396
1643647744.82074,35,0.925544798374176
1643647749.198433,36,0.9600484371185303
1643647753.419264,37,0.9715496301651001
1643647757.678303,38,0.9627723693847656
1643647761.961384,39,0.9875907897949219
1643647766.205939,40,0.991525411605835
1643647770.447784,41,0.9733656048774719
1643647774.728478,42,0.9827482104301453
1643647778.95926,43,0.9897094368934631
1643647783.235962,44,0.990314781665802
1643647787.568516,45,0.98577481508255
1643647791.941719,46,0.9921307563781738
1643647796.231481,47,0.998789370059967
1643647800.476147,48,0.9984866976737976
1643647804.784885,49,0.9863801598548889
1643647809.017728,50,0.96882563829422
1643647813.25609,51,0.9921307563781738
1643647817.474636,52,0.9996973276138306
1643647821.718157,53,0.9996973276138306
1643647825.940529,54,0.9996973276138306
1643647830.17057,55,0.9996973276138306
1643647834.40701,56,0.9996973276138306
1643647838.653157,57,0.9996973276138306
1643647842.938759,58,0.9996973276138306
1643647847.154277,59,0.9996973276138306
1643647851.374706,60,0.9996973276138306
1643647855.60095,61,0.9996973276138306
1643647859.855263,62,0.9996973276138306
1643647864.111062,63,0.9984866976737976
1643647868.386522,64,0.9503632187843323
1643647872.781064,65,0.9197942018508911
1643647877.062831,66,0.966404378414154
1643647881.376494,67,0.9884988069534302
1643647885.682783,68,0.9951573610305786
1643647889.979405,69,0.9984866976737976
