Wall time,Step,Value
1643646872.339404,0,2.393362522125244
1643646875.036779,1,2.0117175579071045
1643646877.755483,2,1.6315689086914062
1643646880.481778,3,1.3478281497955322
1643646883.296814,4,1.13459312915802
1643646886.04667,5,0.9621739983558655
1643646888.757289,6,0.8339035511016846
1643646891.461109,7,0.593106746673584
1643646894.146855,8,0.44110891222953796
1643646896.880966,9,0.3203648626804352
1643646899.60881,10,0.24478206038475037
1643646902.437385,11,0.16635756194591522
1643646905.198629,12,0.16625261306762695
1643646907.910372,13,0.16425716876983643
1643646910.604231,14,0.11297692358493805
1643646913.331109,15,0.04681548848748207
1643646916.074277,16,0.04805890470743179
1643646918.837933,17,0.05177520588040352
1643646921.615648,18,0.032402072101831436
1643646924.411175,19,0.07913952320814133
1643646927.15444,20,0.06874093413352966
1643646929.920195,21,0.06486217677593231
1643646932.650122,22,0.01364914234727621
1643646935.342545,23,0.03478390723466873
1643646938.055695,24,0.010504771023988724
1643646940.803233,25,0.006352484691888094
1643646943.507586,26,0.012964696623384953
1643646946.233152,27,0.02687228098511696
1643646949.009906,28,0.005718698725104332
1643646951.721434,29,0.006898913998156786
1643646954.416534,30,0.0095900297164917
1643646957.118143,31,0.04518106207251549
1643646959.831311,32,0.09384462982416153
1643646962.542033,33,0.038910169154405594
1643646965.305595,34,0.015083931386470795
1643646968.00997,35,0.04182419180870056
1643646970.711654,36,0.024111121892929077
1643646973.491019,37,0.030631456524133682
1643646976.209152,38,0.01481758151203394
1643646978.911548,39,0.0023166302125900984
1643646981.613309,40,0.0007689171470701694
1643646984.329778,41,0.000554668135009706
1643646987.049652,42,0.00045525364112108946
1643646989.760993,43,0.00039002823177725077
1643646992.469926,44,0.0003404749440960586
1643646995.190524,45,0.00030155436252243817
1643646997.969055,46,0.0002698776952456683
1643647000.700415,47,0.0002430697641102597
1643647003.40094,48,0.00022033539426047355
1643647006.140233,49,0.00020081856928300112
1643647008.889014,50,0.00018383869610261172
1643647011.645895,51,0.0001684786839177832
1643647014.39922,52,0.00015507660282310098
1643647017.179186,53,0.00014315902080852538
1643647019.942674,54,0.00013240159023553133
1643647022.646322,55,0.0001228676992468536
1643647025.432266,56,0.00011424512922530994
1643647028.139782,57,0.00010640955588314682
1643647030.87919,58,9.928256622515619e-05
1643647033.595568,59,9.279371442971751e-05
1643647036.326396,60,8.678857557242736e-05
1643647039.058865,61,8.127214823616669e-05
1643647041.801595,62,7.61605188017711e-05
1643647044.508092,63,7.142567483242601e-05
1643647047.239698,64,6.706013664370403e-05
1643647049.950238,65,6.29538408247754e-05
1643647052.717061,66,5.9138383221579716e-05
1643647055.450093,67,5.557030453928746e-05
1643647058.149284,68,5.2227045671315864e-05
1643647060.842745,69,4.90525781060569e-05
